transaction_id,payer_id,amount,payment_type,region,timestamp,flagged_manual
TXN00001808,PAY001314,3590.68,benefit,Ontario,2024-05-13 15:40:48,False
TXN00001809,PAY000547,1163.96,credit,BC,2024-05-13 16:28:04,False
TXN00001810,PAY001436,2273.97,benefit,Quebec,2024-05-13 16:37:27,False
TXN00001811,PAY000544,1369.21,credit,Alberta,2024-05-13 18:18:04,False
TXN00001812,PAY001826,1634.3,credit,Ontario,2024-05-13 18:23:18,False
TXN00001813,PAY001435,770.38,refund,Ontario,2024-05-13 18:41:01,False
TXN00001814,PAY000309,872.52,refund,Ontario,2024-05-13 19:00:55,False
TXN00001815,PAY001766,863.97,refund,Quebec,2024-05-13 19:22:18,False
TXN00001816,PAY001300,1936.49,benefit,Ontario,2024-05-13 20:59:14,False
TXN00001817,PAY000720,3596.91,benefit,Quebec,2024-05-14 00:09:16,False
TXN00001818,PAY000689,1377.12,credit,Alberta,2024-05-14 00:42:47,False
TXN00001819,PAY001080,1284.52,refund,Quebec,2024-05-14 02:38:51,False
TXN00001820,PAY001633,399.1,benefit,Atlantic,2024-05-14 03:02:57,False
TXN00001821,PAY001642,1148.63,credit,Quebec,2024-05-14 03:06:49,False
TXN00001822,PAY000786,522.49,refund,Alberta,2024-05-14 03:52:59,False
TXN00001823,PAY000883,2784.25,benefit,Ontario,2024-05-14 04:52:57,False
TXN00001824,PAY001080,2426.2,benefit,Atlantic,2024-05-14 05:04:31,False
TXN00001825,PAY000906,879.84,credit,Ontario,2024-05-14 05:06:46,False
TXN00001826,PAY000641,1794.51,credit,Ontario,2024-05-14 05:17:54,False
TXN00001827,PAY000074,3142.01,benefit,Quebec,2024-05-14 05:26:18,False
TXN00001828,PAY000469,1313.56,credit,Ontario,2024-05-14 06:07:01,False
TXN00001829,PAY000944,2362.25,benefit,Quebec,2024-05-14 07:40:52,False
TXN00001830,PAY001721,2825.34,benefit,Quebec,2024-05-14 07:59:04,False
TXN00001831,PAY001906,3823.95,benefit,Ontario,2024-05-14 10:10:06,False
TXN00001832,PAY001116,1934.23,benefit,Ontario,2024-05-14 13:31:55,False
TXN00001833,PAY000784,850.69,refund,BC,2024-05-14 14:32:20,False
TXN00001834,PAY000048,1887.64,credit,Quebec,2024-05-14 14:39:11,False
TXN00001835,PAY001090,2921.49,benefit,Ontario,2024-05-14 17:18:56,False
TXN00001836,PAY001951,1205.4,credit,Ontario,2024-05-14 19:17:18,False
TXN00001837,PAY000948,2411.88,credit,Ontario,2024-05-14 21:15:12,False
TXN00001838,PAY000371,2012.9,credit,Ontario,2024-05-14 23:40:47,False
TXN00001839,PAY001350,3598.97,benefit,Quebec,2024-05-15 00:17:10,False
TXN00001840,PAY000489,2276.85,benefit,Quebec,2024-05-15 03:27:42,False
TXN00001841,PAY001645,1376.37,refund,Ontario,2024-05-15 05:56:23,False
TXN00001842,PAY000632,2698.36,benefit,Quebec,2024-05-15 06:24:00,False
TXN00001843,PAY001907,1482.12,benefit,Prairies,2024-05-15 07:37:35,False
TXN00001844,PAY001751,2880.53,benefit,Ontario,2024-05-15 11:06:56,False
TXN00001845,PAY000757,3195.53,benefit,Ontario,2024-05-15 16:43:28,False
TXN00001846,PAY001080,766.65,refund,Quebec,2024-05-15 16:59:30,False
TXN00001847,PAY000515,1606.21,credit,Ontario,2024-05-15 19:13:07,False
TXN00001848,PAY000828,829.13,refund,BC,2024-05-15 21:04:39,False
TXN00001849,PAY000246,2232.74,benefit,Quebec,2024-05-15 22:18:57,False
TXN00001850,PAY001968,1144.36,benefit,Alberta,2024-05-15 23:01:09,False
TXN00001851,PAY000921,323.17,benefit,Alberta,2024-05-15 23:03:55,False
TXN00001852,PAY000917,2474.07,benefit,Alberta,2024-05-15 23:43:21,False
TXN00001853,PAY000741,2404.61,credit,Ontario,2024-05-16 02:07:25,False
TXN00001854,PAY001517,929.99,credit,Quebec,2024-05-16 08:16:54,False
TXN00001855,PAY001368,359.91,refund,Quebec,2024-05-16 14:57:08,False
TXN00001856,PAY001850,1075.48,refund,Quebec,2024-05-16 17:05:22,False
TXN00001857,PAY001856,1535.99,benefit,Ontario,2024-05-16 23:29:23,False
TXN00001858,PAY000387,1923.72,credit,Prairies,2024-05-16 23:29:34,False
TXN00001859,PAY000349,834.46,benefit,Quebec,2024-05-17 00:04:57,False
TXN00001860,PAY000301,1110.76,refund,Ontario,2024-05-17 00:15:20,False
TXN00001861,PAY001749,1390.79,credit,Ontario,2024-05-17 02:51:28,False
TXN00001862,PAY001460,2353.89,benefit,Alberta,2024-05-17 06:05:19,False
TXN00001863,PAY000834,1663.9,credit,Quebec,2024-05-17 07:10:06,False
TXN00001864,PAY001500,1637.53,refund,Quebec,2024-05-17 09:17:17,False
TXN00001865,PAY000266,1873.66,credit,BC,2024-05-17 09:56:23,False
TXN00001866,PAY001026,1299.06,refund,Alberta,2024-05-17 10:08:28,False
TXN00001867,PAY001870,750.1,refund,Ontario,2024-05-17 11:16:17,False
TXN00001868,PAY000984,911.91,credit,Ontario,2024-05-17 12:44:40,False
TXN00001869,PAY000890,3207.33,benefit,Quebec,2024-05-17 16:15:20,False
TXN00001870,PAY001149,1573.23,benefit,Alberta,2024-05-17 17:04:17,False
TXN00001871,PAY000808,3080.3,benefit,Prairies,2024-05-17 18:39:05,False
TXN00001872,PAY000680,679.94,benefit,Quebec,2024-05-17 18:42:45,False
TXN00001873,PAY001467,534.95,refund,Ontario,2024-05-17 21:02:50,False
TXN00001874,PAY000857,1744.03,credit,Ontario,2024-05-17 22:42:17,False
TXN00001875,PAY001603,2465.49,benefit,Ontario,2024-05-18 01:10:47,False
TXN00001876,PAY001010,1041.02,refund,BC,2024-05-18 03:25:42,False
TXN00001877,PAY001029,1146.56,credit,Quebec,2024-05-18 05:20:22,False
TXN00001878,PAY000305,1669.61,credit,Alberta,2024-05-18 05:40:51,False
TXN00001879,PAY000804,1599.8,benefit,Ontario,2024-05-18 07:02:03,False
TXN00001880,PAY001763,1156.33,refund,Prairies,2024-05-18 10:01:53,False
TXN00001881,PAY001990,1220.86,refund,Ontario,2024-05-18 10:59:50,False
TXN00001882,PAY000642,2886.49,benefit,BC,2024-05-18 12:17:50,False
TXN00001883,PAY000326,175.54,refund,Prairies,2024-05-18 12:57:44,False
TXN00001884,PAY001043,1500.4,benefit,Quebec,2024-05-18 16:15:22,False
TXN00001885,PAY001423,3070.46,benefit,Atlantic,2024-05-18 16:28:39,False
TXN00001886,PAY001999,2444.33,benefit,Quebec,2024-05-18 18:58:38,False
TXN00001887,PAY001039,3239.12,benefit,Ontario,2024-05-18 19:18:53,False
TXN00001888,PAY001026,1805.83,benefit,Atlantic,2024-05-18 19:20:48,False
TXN00001889,PAY001833,2454.67,credit,Ontario,2024-05-18 20:45:01,False
TXN00001890,PAY001053,3123.83,benefit,Atlantic,2024-05-18 21:30:23,False
TXN00001891,PAY000937,2045.68,credit,Ontario,2024-05-18 21:34:23,False
TXN00001892,PAY001421,1875.36,credit,Quebec,2024-05-18 23:25:38,False
TXN00001893,PAY000895,2086.67,credit,Ontario,2024-05-19 00:39:29,False
TXN00001894,PAY000405,1910.02,credit,BC,2024-05-19 04:41:53,False
TXN00001895,PAY001789,1146.2,refund,Territories,2024-05-19 09:41:34,False
TXN00001896,PAY001950,1728.02,credit,Ontario,2024-05-19 11:07:11,False
TXN00001897,PAY000342,2038.16,benefit,Prairies,2024-05-19 12:38:52,False
TXN00001898,PAY001572,1708.29,credit,Quebec,2024-05-19 15:50:14,False
TXN00001899,PAY000430,629.13,refund,Ontario,2024-05-19 18:40:21,False
TXN00001900,PAY001995,1625.51,credit,Quebec,2024-05-19 18:50:47,False
TXN00001901,PAY000100,2460.21,benefit,Quebec,2024-05-19 19:34:14,False
TXN00001902,PAY001090,4552.62,benefit,Alberta,2024-05-19 22:01:53,False
TXN00001903,PAY000813,2633.5,benefit,Quebec,2024-05-19 22:50:44,False
TXN00001904,PAY000870,1757.09,credit,Prairies,2024-05-20 00:54:20,False
TXN00001905,PAY000952,2177.78,credit,Territories,2024-05-20 02:55:21,False
TXN00001906,PAY001081,944.78,credit,Ontario,2024-05-20 05:02:37,False
TXN00001907,PAY001018,2138.11,benefit,Atlantic,2024-05-20 10:23:23,False
TXN00001908,PAY001905,2289.66,credit,Prairies,2024-05-20 10:23:30,False
TXN00001909,PAY000746,73.32,refund,Alberta,2024-05-20 10:50:53,False
TXN00001910,PAY000026,1828.79,credit,Alberta,2024-05-20 11:43:21,False
TXN00001911,PAY001240,706.04,refund,Territories,2024-05-20 12:18:16,False
TXN00001912,PAY001814,1086.74,refund,Atlantic,2024-05-20 17:02:37,False
TXN00001913,PAY001013,2321.04,benefit,BC,2024-05-20 20:40:47,False
TXN00001914,PAY000466,1051.81,refund,BC,2024-05-21 04:15:25,False
TXN00001915,PAY000123,1153.65,refund,Ontario,2024-05-21 05:48:50,False
TXN00001916,PAY000927,1653.85,credit,Quebec,2024-05-21 06:11:34,False
TXN00001917,PAY001833,929.19,refund,Ontario,2024-05-21 08:13:26,False
TXN00001918,PAY000301,1125.66,benefit,Quebec,2024-05-21 12:53:44,False
TXN00001919,PAY001683,2179.91,benefit,Quebec,2024-05-21 17:04:13,False
TXN00001920,PAY000449,2316.21,benefit,Ontario,2024-05-21 17:36:38,False
TXN00001921,PAY001439,638.77,benefit,Prairies,2024-05-21 18:27:07,False
TXN00001922,PAY000998,1282.72,benefit,Ontario,2024-05-21 20:13:13,False
TXN00001923,PAY000137,702.48,credit,Ontario,2024-05-21 22:27:30,False
TXN00001924,PAY001396,1208.83,credit,Quebec,2024-05-21 22:29:00,False
TXN00001925,PAY001382,1795.15,benefit,Quebec,2024-05-21 23:00:09,False
TXN00001926,PAY000299,3080.17,benefit,Territories,2024-05-22 10:06:08,False
TXN00001927,PAY001773,3656.19,benefit,Quebec,2024-05-22 11:11:53,False
TXN00001928,PAY000036,2068.53,credit,Ontario,2024-05-22 11:50:09,False
TXN00001929,PAY000929,384.72,benefit,Prairies,2024-05-22 11:57:03,False
TXN00001930,PAY000861,387.71,refund,Ontario,2024-05-22 13:00:14,False
TXN00001931,PAY000645,2738.71,credit,Quebec,2024-05-22 13:22:21,False
TXN00001932,PAY000905,586.99,refund,BC,2024-05-22 15:10:13,False
TXN00001933,PAY001485,955.0,refund,Territories,2024-05-22 15:57:47,False
TXN00001934,PAY000574,1819.79,benefit,Alberta,2024-05-22 18:46:40,False
TXN00001935,PAY001152,703.97,credit,Prairies,2024-05-22 19:12:40,False
TXN00001936,PAY000573,1133.75,refund,BC,2024-05-22 21:22:59,False
TXN00001937,PAY001164,1631.93,credit,Ontario,2024-05-22 23:14:05,False
TXN00001938,PAY001934,1100.31,credit,Ontario,2024-05-23 01:11:06,False
TXN00001939,PAY000850,2436.77,benefit,BC,2024-05-23 01:26:42,False
TXN00001940,PAY001633,1947.26,credit,Quebec,2024-05-23 02:22:12,False
TXN00001941,PAY001398,1054.39,benefit,Ontario,2024-05-23 04:10:53,False
TXN00001942,PAY000070,535.92,refund,BC,2024-05-23 05:11:59,False
TXN00001943,PAY001144,1109.81,benefit,BC,2024-05-23 16:26:24,False
TXN00001944,PAY001812,751.31,refund,Quebec,2024-05-23 18:46:05,False
TXN00001945,PAY000003,2103.94,benefit,Ontario,2024-05-23 20:32:25,False
TXN00001946,PAY000536,226.68,benefit,Ontario,2024-05-23 23:09:48,False
TXN00001947,PAY000570,2551.71,credit,Ontario,2024-05-24 00:42:50,False
TXN00001948,PAY000482,2346.41,credit,Ontario,2024-05-24 01:47:27,False
TXN00001949,PAY001986,1372.86,credit,Ontario,2024-05-24 02:07:17,False
TXN00001950,PAY001669,3910.85,benefit,Ontario,2024-05-24 02:13:27,False
TXN00001951,PAY001686,1895.66,credit,BC,2024-05-24 09:07:39,False
TXN00001952,PAY001605,2787.21,benefit,Quebec,2024-05-24 13:34:44,False
TXN00001953,PAY001857,798.67,refund,Atlantic,2024-05-24 13:37:23,False
TXN00001954,PAY000934,709.63,refund,Ontario,2024-05-24 15:07:53,False
TXN00001955,PAY001578,645.62,benefit,Ontario,2024-05-24 19:23:13,False
TXN00001956,PAY000195,715.07,refund,Quebec,2024-05-24 19:38:37,False
TXN00001957,PAY001981,979.0,refund,Alberta,2024-05-24 19:58:26,False
TXN00001958,PAY001302,1003.18,refund,Quebec,2024-05-24 21:13:47,False
TXN00001959,PAY000791,1332.82,benefit,Quebec,2024-05-24 23:28:24,False
TXN00001960,PAY001044,888.42,refund,Ontario,2024-05-25 02:24:26,False
TXN00001961,PAY001722,912.35,benefit,Territories,2024-05-25 04:41:58,False
TXN00001962,PAY000629,3430.3,benefit,BC,2024-05-25 14:28:36,False
TXN00001963,PAY001989,1995.49,credit,Ontario,2024-05-25 15:00:58,False
TXN00001964,PAY000927,2535.82,benefit,Ontario,2024-05-25 15:18:09,False
TXN00001965,PAY001808,1401.8,credit,Quebec,2024-05-25 15:30:55,False
TXN00001966,PAY000041,2101.75,credit,Ontario,2024-05-25 15:46:26,False
TXN00001967,PAY001918,1426.85,credit,BC,2024-05-25 18:51:42,False
TXN00001968,PAY000201,1149.41,credit,Quebec,2024-05-25 19:19:01,False
TXN00001969,PAY001730,1901.33,benefit,Quebec,2024-05-25 20:23:58,False
TXN00001970,PAY000674,1266.8,benefit,Alberta,2024-05-25 20:28:08,False
TXN00001971,PAY000606,2042.22,benefit,Ontario,2024-05-25 22:13:51,False
TXN00001972,PAY001002,1326.18,benefit,Ontario,2024-05-25 22:52:10,False
TXN00001973,PAY000988,914.81,refund,Ontario,2024-05-25 23:28:44,False
TXN00001974,PAY001797,1186.37,credit,Territories,2024-05-26 02:21:49,False
TXN00001975,PAY000656,958.79,credit,Alberta,2024-05-26 03:22:03,False
TXN00001976,PAY001534,3060.03,benefit,Ontario,2024-05-26 06:37:09,False
TXN00001977,PAY000601,927.85,benefit,Ontario,2024-05-26 06:38:32,False
TXN00001978,PAY000471,306.39,credit,BC,2024-05-26 06:58:38,False
TXN00001979,PAY000669,216.62,refund,Quebec,2024-05-26 08:31:45,False
TXN00001980,PAY000518,523.84,refund,Quebec,2024-05-26 09:50:42,False
TXN00001981,PAY000828,2299.92,credit,Alberta,2024-05-26 10:40:31,False
TXN00001982,PAY001346,1876.45,benefit,Quebec,2024-05-26 11:40:30,False
TXN00001983,PAY000622,1929.47,benefit,Quebec,2024-05-26 12:27:48,False
TXN00001984,PAY001858,1933.41,benefit,BC,2024-05-26 14:05:45,False
TXN00001985,PAY001241,1468.41,credit,Territories,2024-05-26 15:14:17,False
TXN00001986,PAY001224,3423.38,benefit,Alberta,2024-05-26 16:26:46,False
TXN00001987,PAY000703,723.01,credit,Prairies,2024-05-26 18:57:39,False
TXN00001988,PAY000522,2773.38,benefit,BC,2024-05-26 20:40:28,False
TXN00001989,PAY001189,1636.04,benefit,Alberta,2024-05-26 21:34:36,False
TXN00001990,PAY000500,1821.47,benefit,Prairies,2024-05-26 22:47:14,False
TXN00001991,PAY001039,1573.27,credit,Ontario,2024-05-27 01:46:05,False
TXN00001992,PAY000177,3337.95,benefit,Quebec,2024-05-27 02:12:09,False
TXN00001993,PAY001842,1971.57,credit,Prairies,2024-05-27 03:03:31,False
TXN00001994,PAY001996,962.68,benefit,Atlantic,2024-05-27 03:32:05,False
TXN00001995,PAY001602,1155.46,refund,Ontario,2024-05-27 08:05:53,False
TXN00001996,PAY001447,1758.54,benefit,Prairies,2024-05-27 12:09:17,False
TXN00001997,PAY001099,493.15,credit,Quebec,2024-05-27 14:32:38,False
TXN00001998,PAY000564,1804.25,benefit,Ontario,2024-05-27 20:05:54,False
TXN00001999,PAY001871,2174.77,benefit,Territories,2024-05-27 21:36:47,False
TXN00002000,PAY001539,3018.37,benefit,Ontario,2024-05-28 02:43:30,False
TXN00002001,PAY000390,1082.41,refund,Ontario,2024-05-28 06:30:35,False
TXN00002002,PAY001854,976.17,credit,Alberta,2024-05-28 09:33:15,False
TXN00002003,PAY001570,947.04,refund,Ontario,2024-05-28 11:19:04,False
TXN00002004,PAY000426,1443.85,credit,Ontario,2024-05-28 12:33:38,False
TXN00002005,PAY001352,2185.71,credit,Atlantic,2024-05-28 14:17:07,False
TXN00002006,PAY000213,203.7,credit,Quebec,2024-05-28 14:44:31,False
TXN00002007,PAY000590,1426.53,refund,Ontario,2024-05-28 15:26:31,False
TXN00002008,PAY001117,2195.84,benefit,BC,2024-05-28 19:46:54,False
TXN00002009,PAY000122,1171.72,benefit,Quebec,2024-05-28 19:52:42,False
TXN00002010,PAY001974,2019.61,benefit,Ontario,2024-05-28 20:22:02,False
TXN00002011,PAY000109,1674.21,credit,Ontario,2024-05-28 23:01:32,False
TXN00002012,PAY000649,804.71,refund,Atlantic,2024-05-28 23:33:24,False
TXN00002013,PAY000816,2226.03,benefit,Ontario,2024-05-28 23:44:06,False
TXN00002014,PAY000644,2281.5,benefit,Prairies,2024-05-28 23:58:07,False
TXN00002015,PAY001256,911.9,refund,Ontario,2024-05-29 01:10:30,False
TXN00002016,PAY000635,3417.54,benefit,Ontario,2024-05-29 04:49:17,False
TXN00002017,PAY000702,879.29,credit,Atlantic,2024-05-29 06:45:54,False
TXN00002018,PAY000712,611.8,refund,Ontario,2024-05-29 07:06:46,False
TXN00002019,PAY000901,392.08,refund,Ontario,2024-05-29 07:27:54,False
TXN00002020,PAY000224,2270.56,credit,Ontario,2024-05-29 10:40:21,False
TXN00002021,PAY000990,361.72,refund,Quebec,2024-05-29 11:12:11,False
TXN00002022,PAY000701,1906.35,benefit,Ontario,2024-05-29 11:51:38,False
TXN00002023,PAY001487,621.81,benefit,Atlantic,2024-05-29 15:02:51,False
TXN00002024,PAY000640,183.49,refund,Quebec,2024-05-29 15:27:05,False
TXN00002025,PAY001599,3225.21,benefit,Ontario,2024-05-29 22:05:40,False
TXN00002026,PAY001410,2987.03,benefit,BC,2024-05-29 22:36:18,False
TXN00002027,PAY000594,333.39,refund,Quebec,2024-05-29 23:15:20,False
TXN00002028,PAY001836,2434.14,benefit,Prairies,2024-05-30 00:38:30,False
TXN00002029,PAY001863,707.89,refund,Ontario,2024-05-30 01:14:18,False
TXN00002030,PAY000731,781.7,benefit,Ontario,2024-05-30 05:09:12,False
TXN00002031,PAY000361,2792.78,benefit,Ontario,2024-05-30 07:33:42,False
TXN00002032,PAY001995,2311.63,benefit,Ontario,2024-05-30 08:45:59,False
TXN00002033,PAY001509,1496.76,credit,Territories,2024-05-30 11:05:19,False
TXN00002034,PAY001103,2016.2,credit,Prairies,2024-05-31 03:19:12,False
TXN00002035,PAY000425,101.9,refund,Quebec,2024-05-31 03:30:20,False
TXN00002036,PAY000979,2405.02,credit,BC,2024-05-31 04:34:31,False
TXN00002037,PAY000079,597.22,refund,BC,2024-05-31 06:40:15,False
TXN00002038,PAY000151,1583.92,credit,BC,2024-05-31 07:41:48,False
TXN00002039,PAY001204,2862.35,benefit,Quebec,2024-05-31 08:12:20,False
TXN00002040,PAY001673,2486.31,benefit,Ontario,2024-05-31 10:14:01,False
TXN00002041,PAY001136,2324.75,credit,Ontario,2024-05-31 10:49:49,False
TXN00002042,PAY001033,1328.77,refund,Quebec,2024-05-31 13:26:26,False
TXN00002043,PAY001120,100.0,credit,Quebec,2024-05-31 14:39:54,False
TXN00002044,PAY000143,2284.01,benefit,Ontario,2024-05-31 17:07:11,False
TXN00002045,PAY001275,3471.24,benefit,Quebec,2024-05-31 18:41:02,False
TXN00002046,PAY001121,4047.75,benefit,Quebec,2024-05-31 20:36:09,False
TXN00002047,PAY001503,5328.91,benefit,Alberta,2024-06-01 02:07:02,False
TXN00002048,PAY000434,758.12,credit,Territories,2024-06-01 05:04:13,False
TXN00002049,PAY000396,3440.76,benefit,Ontario,2024-06-01 06:49:38,False
TXN00002050,PAY000354,1232.95,refund,Alberta,2024-06-01 06:59:49,False
TXN00002051,PAY001155,2222.81,benefit,Alberta,2024-06-01 07:42:51,False
TXN00002052,PAY000229,2907.34,benefit,Quebec,2024-06-01 08:18:31,False
TXN00002053,PAY000515,1298.79,refund,Alberta,2024-06-01 09:18:41,False
TXN00002054,PAY000616,2643.42,credit,Quebec,2024-06-01 09:31:52,False
TXN00002055,PAY001073,430.52,credit,Quebec,2024-06-01 10:40:10,False
TXN00002056,PAY001995,1801.27,credit,Ontario,2024-06-01 11:16:33,False
TXN00002057,PAY000081,438.56,refund,Prairies,2024-06-01 14:36:44,False
TXN00002058,PAY000940,881.58,refund,BC,2024-06-01 15:51:53,False
TXN00002059,PAY000191,408.83,refund,Quebec,2024-06-01 16:16:31,False
TXN00002060,PAY000285,1859.8,benefit,Quebec,2024-06-01 21:50:10,False
TXN00002061,PAY001991,2575.66,benefit,Ontario,2024-06-01 23:18:19,False
TXN00002062,PAY000076,837.62,refund,Ontario,2024-06-02 04:44:04,False
TXN00002063,PAY001284,861.41,credit,Alberta,2024-06-02 08:48:41,False
TXN00002064,PAY001190,2126.49,benefit,Ontario,2024-06-02 12:58:21,False
TXN00002065,PAY000321,2151.15,credit,BC,2024-06-02 13:38:07,False
TXN00002066,PAY001499,2212.02,benefit,Ontario,2024-06-02 15:49:13,False
TXN00002067,PAY000952,2366.67,benefit,BC,2024-06-02 16:17:25,False
TXN00002068,PAY000386,377.88,credit,Quebec,2024-06-02 16:41:07,False
TXN00002069,PAY000058,688.89,refund,BC,2024-06-02 20:07:54,False
TXN00002070,PAY001773,1528.28,benefit,BC,2024-06-02 23:45:47,False
TXN00002071,PAY001797,2532.69,benefit,BC,2024-06-03 00:41:08,False
TXN00002072,PAY000779,1824.14,credit,Quebec,2024-06-03 02:01:32,False
TXN00002073,PAY001420,2013.15,credit,Quebec,2024-06-03 05:53:28,False
TXN00002074,PAY001695,4250.07,benefit,Ontario,2024-06-03 07:42:20,False
TXN00002075,PAY000453,2540.45,credit,Ontario,2024-06-03 13:36:42,False
TXN00002076,PAY001685,783.76,refund,Atlantic,2024-06-03 15:29:29,False
TXN00002077,PAY001427,1143.32,credit,BC,2024-06-03 18:02:35,False
TXN00002078,PAY000444,2095.94,benefit,BC,2024-06-03 18:50:55,False
TXN00002079,PAY000765,802.05,refund,Alberta,2024-06-03 18:53:18,False
TXN00002080,PAY001855,778.66,credit,Quebec,2024-06-03 19:53:11,False
TXN00002081,PAY001470,1346.69,credit,Atlantic,2024-06-03 22:14:12,False
TXN00002082,PAY000287,383.82,credit,Ontario,2024-06-04 00:10:05,False
TXN00002083,PAY001852,1621.98,credit,Ontario,2024-06-04 03:52:22,False
TXN00002084,PAY000249,3976.01,benefit,Quebec,2024-06-04 04:52:39,False
TXN00002085,PAY000082,1465.4,credit,Ontario,2024-06-04 07:24:24,False
TXN00002086,PAY001723,2633.21,credit,BC,2024-06-04 12:14:14,False
TXN00002087,PAY000417,946.52,refund,Alberta,2024-06-04 16:08:30,False
TXN00002088,PAY000002,1026.62,refund,BC,2024-06-04 16:21:32,False
TXN00002089,PAY001427,4032.76,benefit,Ontario,2024-06-04 17:58:08,False
TXN00002090,PAY001750,2719.01,benefit,Quebec,2024-06-04 18:36:22,False
TXN00002091,PAY001616,2106.86,credit,BC,2024-06-05 02:22:27,False
TXN00002092,PAY000419,3038.32,benefit,Quebec,2024-06-05 03:01:05,False
TXN00002093,PAY000142,1057.09,refund,Ontario,2024-06-05 03:56:28,False
TXN00002094,PAY000343,3372.04,benefit,Alberta,2024-06-05 04:22:29,False
TXN00002095,PAY001820,1215.38,credit,Quebec,2024-06-05 04:41:48,False
TXN00002096,PAY001997,3673.58,benefit,Prairies,2024-06-05 06:39:36,False
TXN00002097,PAY001595,1920.97,benefit,Ontario,2024-06-05 07:28:13,False
TXN00002098,PAY001878,1283.3,benefit,Ontario,2024-06-05 08:55:47,False
TXN00002099,PAY000511,1307.88,credit,BC,2024-06-05 12:22:56,False
TXN00002100,PAY001558,480.17,refund,Alberta,2024-06-05 13:16:30,False
TXN00002101,PAY001870,2036.11,credit,Ontario,2024-06-05 19:53:22,False
TXN00002102,PAY001660,1854.62,benefit,Quebec,2024-06-05 21:11:07,False
TXN00002103,PAY001896,3053.42,benefit,Atlantic,2024-06-05 21:38:21,False
TXN00002104,PAY001980,1679.73,benefit,Quebec,2024-06-06 00:08:29,False
TXN00002105,PAY001131,1573.81,benefit,Alberta,2024-06-06 01:20:24,False
TXN00002106,PAY001247,1391.15,credit,Ontario,2024-06-06 02:39:10,False
